user_encoded,course_encoded,rating
11866,73,3.9
26298,434,4.4
23332,865,4.6
36759,293,4.3
27967,933,4.4
41850,341,3.3
36720,283,3.8
25991,594,4.9
2861,483,3.5
15322,61,3.8
12835,756,3.6
16825,253,3.0
30285,164,3.0
29899,1038,3.3
20405,334,3.6
3545,979,4.3
42122,799,5.0
20194,1057,3.5
37383,485,4.6
23804,802,3.9
8600,344,3.3
42262,814,3.9
23498,619,3.6
17921,523,5.0
39276,694,4.7
31835,1011,4.9
6427,340,3.0
22269,709,4.4
26406,80,3.4
1150,273,2.6
9922,480,3.4
35532,1174,5.0
39762,622,4.5
33131,516,4.1
20516,568,3.9
41903,122,3.4
32063,735,3.7
36796,250,4.7
35585,454,4.7
33502,10,2.1
4048,459,5.0
15579,163,5.0
9423,441,4.4
11324,262,3.9
11550,283,4.7
40404,239,5.0
1195,316,2.8
22255,342,3.8
29943,736,4.0
9268,242,4.5
7092,31,5.0
25470,1089,4.0
35209,1000,3.6
19860,671,4.1
32913,661,4.4
40792,166,3.7
36011,796,3.2
8439,496,3.0
30868,88,4.0
29010,733,5.0
20622,31,3.5
35468,640,4.3
37251,386,4.2
41185,754,5.0
33985,729,3.4
8711,55,4.6
34111,409,3.9
5484,949,5.0
8671,28,3.8
17307,340,4.2
6971,1168,2.8
23045,1063,5.0
15549,895,4.1
34371,434,4.6
21654,637,3.9
10230,954,5.0
27605,522,4.2
5948,172,5.0
39969,424,5.0
3756,310,4.7
14927,815,4.3
2953,679,4.6
7958,152,4.3
30211,969,4.8
13691,1039,4.5
9516,617,3.7
43015,975,3.2
35209,269,3.0
27543,325,2.3
7183,149,4.6
35140,307,3.5
27602,572,4.8
368,307,5.0
3741,426,2.7
13501,355,2.6
5949,716,4.6
37317,1033,4.4
20188,631,4.4
28305,1195,3.8
31681,979,4.4
3895,757,4.2
17638,644,4.2
2929,357,4.6
29230,467,3.9
17931,804,3.3
36305,19,4.2
22170,478,3.1
33746,1177,3.1
2548,73,4.4
10226,1022,4.0
39581,65,5.0
28736,160,4.0
2743,579,3.6
13563,937,4.7
11322,766,2.1
14706,841,3.9
20926,10,5.0
23514,104,4.6
36356,483,4.1
23060,109,4.5
10712,511,2.8
27684,655,3.2
39283,686,3.8
9224,523,4.2
42053,1111,5.0
4299,984,3.8
2188,262,4.6
22518,139,4.4
19432,940,3.7
31614,706,4.8
37821,222,4.2
14175,943,4.8
36358,500,3.6
8691,562,3.7
21577,275,4.0
11733,1131,3.4
4189,0,4.9
32670,49,4.2
11468,558,4.9
9652,362,4.6
19222,694,5.0
30315,562,4.6
7673,339,4.4
42237,208,4.2
22408,1003,3.5
12045,528,4.5
32104,138,2.6
39246,1006,3.1
24643,832,4.4
28222,949,5.0
8342,540,4.9
41428,1151,4.6
28340,299,4.1
6182,886,2.6
15758,644,3.1
40607,353,4.5
13435,536,4.4
7425,1039,5.0
15742,1134,3.7
13949,641,3.5
32116,1194,3.7
15410,801,5.0
6093,479,3.4
18328,1180,3.1
15826,730,3.5
42441,1047,5.0
41359,520,4.6
32889,406,3.0
22976,1060,3.7
23185,955,4.5
25425,151,5.0
9523,642,4.2
3406,575,3.2
14388,390,4.6
18674,1102,4.6
27404,1016,3.1
7970,541,2.1
4829,946,3.8
16948,331,4.5
12554,664,4.5
40635,685,4.0
34443,1078,3.2
38109,1132,5.0
7836,1037,4.6
9860,848,4.0
17618,100,4.7
34891,884,5.0
37809,1188,3.5
20750,777,3.9
18186,475,4.1
13458,301,4.8
12018,465,4.3
25588,222,3.1
42289,52,4.1
26276,30,5.0
25902,1162,4.9
37516,239,3.1
29680,886,2.9
35493,408,2.8
15846,439,3.5
17148,325,4.5
16244,112,4.0
33087,362,3.2
29731,822,5.0
35471,115,4.2
34252,629,4.8
5128,741,3.9
39825,58,3.4
37832,719,4.5
6006,459,4.6
23629,1176,2.6
22827,1073,3.3
12809,1015,3.2
23749,418,5.0
33728,401,3.8
9838,70,3.3
8430,574,3.2
38468,957,3.0
5860,54,4.0
38163,911,4.0
39174,888,5.0
19773,883,5.0
17706,884,4.8
3384,434,4.9
35028,463,4.3
7280,412,4.0
18488,556,3.8
22902,425,5.0
9549,1016,4.9
7443,370,2.4
36494,295,3.0
3148,880,4.9
9810,1198,5.0
19734,31,3.0
39420,946,3.2
21249,376,3.6
42669,508,3.9
5085,66,5.0
12941,1160,3.9
31640,611,2.7
19341,1047,4.8
34779,1077,5.0
14383,1048,3.3
29354,854,2.9
36473,983,4.5
42720,14,3.2
43175,3,5.0
39429,614,3.0
28960,692,5.0
31996,1079,4.0
839,985,3.5
5208,277,4.6
18339,674,3.9
24783,554,4.3
4974,83,3.6
17583,190,5.0
1599,1087,5.0
10279,993,3.6
28539,976,4.2
24580,238,4.6
23970,626,3.8
19163,751,4.5
18035,168,4.5
26800,907,5.0
20490,365,5.0
22002,1177,4.9
20854,1162,3.6
14828,222,4.6
41478,957,4.3
35,1096,4.2
9613,640,3.5
22197,205,3.2
13294,437,3.7
11330,716,4.2
8734,795,3.5
34723,283,3.4
3577,239,4.3
32098,215,5.0
42618,721,4.4
40769,636,3.9
8973,592,4.6
2035,532,2.9
23608,676,2.8
13273,733,4.4
26574,733,2.1
2625,624,2.4
35495,270,4.7
20074,727,4.2
34153,733,4.1
8633,978,1.9
4890,715,4.4
27865,772,4.8
13604,914,4.1
9517,269,3.7
6508,28,2.7
19324,1182,4.1
33164,367,4.7
20253,879,3.7
22032,875,4.7
33280,217,4.4
15084,356,5.0
4912,764,5.0
35766,975,4.5
30541,5,3.4
37824,626,4.3
21513,295,3.3
32272,606,4.7
42689,77,4.7
35050,641,3.6
8388,372,5.0
30047,4,4.2
35298,1019,4.7
9872,229,4.9
28974,1155,4.8
29281,480,2.8
20762,965,4.2
12952,7,4.0
4195,65,3.7
7661,923,4.5
16544,1064,4.3
38478,392,2.0
11685,850,2.8
4942,490,3.8
13131,768,3.7
21712,517,2.8
6056,564,4.3
7091,1036,4.1
36413,478,2.4
8493,931,2.9
21106,1117,4.1
1614,1081,3.5
22902,610,3.9
27629,332,4.4
15157,950,3.9
15413,380,4.8
30426,414,4.3
24355,151,3.8
17185,1011,3.6
38862,190,4.4
35659,437,4.6
20472,545,4.2
40453,944,3.2
10536,639,2.7
1260,76,4.6
28766,256,3.8
11979,444,3.9
20521,1055,4.3
35097,68,4.9
21029,1190,5.0
42941,274,3.4
21931,369,3.2
9620,504,4.1
33461,1126,3.2
25993,286,4.2
38292,858,4.8
17721,682,2.5
37131,631,4.0
8257,942,4.4
29278,1186,4.1
3994,956,3.3
4103,31,3.8
28662,365,3.8
2573,1000,3.3
27970,1172,4.7
14386,916,3.8
35203,337,4.4
12421,98,3.3
8356,516,4.9
37326,995,3.0
12,418,3.9
28690,73,4.1
9456,990,3.9
3153,199,3.7
40436,213,3.1
31308,622,3.0
9125,885,4.3
26274,887,4.0
39490,984,3.2
24104,725,4.9
2770,440,2.7
3223,637,3.8
1893,386,5.0
1155,307,2.7
11667,1167,4.7
21227,473,3.5
42296,736,3.2
8101,395,4.0
19725,913,3.9
10311,280,3.9
21321,45,2.5
429,1033,4.3
35099,277,5.0
5394,1045,5.0
791,799,4.6
11839,81,3.4
27426,899,3.5
4277,463,5.0
16217,244,3.8
4882,550,3.3
25639,672,3.7
38736,249,3.1
5917,549,3.7
11039,903,5.0
20630,28,4.1
39836,850,3.5
8966,370,4.5
25768,636,4.8
30540,598,5.0
29414,280,4.7
6250,747,3.1
35311,67,4.4
25504,61,4.8
10191,35,4.3
14205,381,2.9
6617,581,3.6
16746,1042,3.7
34460,555,2.6
21722,280,3.2
12389,278,4.0
19730,437,4.0
12839,536,4.5
39033,469,4.6
35982,159,4.5
35808,1030,3.2
28606,83,2.2
12007,61,5.0
17335,111,4.6
12338,40,4.3
15754,1095,4.2
17341,339,3.9
25088,365,4.9
31471,842,5.0
38766,1,4.5
12514,1135,2.9
24854,237,4.3
35634,1196,4.2
2284,582,3.5
31190,1072,4.2
35715,133,3.0
13852,275,3.6
3371,40,3.6
6149,470,4.5
9116,860,3.9
4838,364,4.4
18670,895,3.1
41178,37,3.6
22455,288,2.9
26876,877,4.4
4276,515,4.9
6715,119,3.9
14202,1029,3.1
15045,1039,2.7
1965,652,4.8
8754,151,2.5
39618,911,3.3
20577,1157,3.8
1649,1126,3.5
33657,523,4.1
38000,1152,2.9
14465,666,4.5
29030,697,4.4
31341,209,4.1
28460,175,3.3
929,1136,3.7
15945,1188,5.0
20014,852,4.1
22543,616,4.6
40431,596,5.0
16939,1155,2.8
18096,10,4.1
32406,341,5.0
14129,100,4.8
1542,526,5.0
11224,1168,3.2
4892,406,3.1
34957,805,5.0
3146,565,4.2
22612,266,3.9
25077,725,5.0
39126,461,4.2
12274,617,3.4
9932,955,4.4
16530,352,3.7
28337,975,3.7
34562,618,2.9
8771,120,4.9
28972,735,4.0
21067,696,3.8
36178,663,4.9
9341,817,4.9
24108,1027,4.7
16751,283,2.7
35626,588,5.0
21844,784,5.0
29197,81,4.3
21061,1156,4.1
29681,935,3.4
28918,157,4.0
27341,958,4.0
5380,369,4.2
5159,692,4.9
23735,562,4.1
17417,950,4.5
36505,546,4.0
30258,407,3.4
27928,284,3.8
21989,196,5.0
9696,1069,2.9
8085,34,4.4
29021,1156,4.9
32241,1009,4.6
30037,830,4.1
16909,650,4.7
41747,455,3.8
18161,1077,3.1
7251,457,4.5
11514,283,5.0
15570,583,3.4
36575,576,3.5
20523,1099,3.6
3676,708,5.0
41760,367,3.8
15906,919,3.0
39479,928,1.7
8677,778,3.8
13345,139,4.5
19623,506,4.2
13169,500,4.8
37404,301,3.9
14370,208,5.0
25184,613,4.6
6199,529,3.6
14476,577,5.0
42286,34,4.5
28017,1151,4.7
20583,651,4.0
28336,61,3.5
41034,992,3.4
32656,511,3.9
7563,1141,3.4
4482,907,4.9
27932,1000,3.5
21535,686,4.6
12937,39,4.4
28837,333,5.0
5177,889,2.9
3446,281,5.0
29560,638,2.9
38391,73,4.4
22274,157,4.1
32117,454,4.4
34199,484,3.7
13313,889,4.3
12354,502,5.0
31362,985,4.9
40732,856,3.6
35457,820,2.3
38967,109,3.1
15044,762,4.3
28915,670,4.2
527,539,4.3
8888,469,4.4
8713,1059,4.4
27532,1015,4.3
26441,1079,3.8
4842,654,3.6
21842,202,3.8
28184,1195,4.0
38864,694,3.5
26600,62,3.8
28749,505,3.6
18654,494,4.1
39252,580,3.9
23061,592,4.7
798,989,3.5
3491,715,4.0
12625,915,4.5
42779,1192,3.9
28459,769,5.0
37334,1131,5.0
40098,689,2.7
18591,208,4.8
35425,97,3.9
15160,370,4.3
37661,1167,2.8
40356,560,4.1
19911,1180,3.5
912,439,4.0
15611,464,5.0
2240,337,5.0
20096,866,3.1
19684,1018,5.0
1799,40,4.3
29179,784,3.1
6559,4,5.0
43153,340,2.3
14695,887,4.9
15781,683,4.8
6988,921,4.0
16529,831,2.4
24140,154,5.0
11902,240,4.3
34124,163,3.3
20052,1008,3.5
18858,951,4.4
30043,1150,5.0
10842,863,4.5
33538,361,3.2
14622,727,4.5
13560,1128,2.9
7721,228,3.8
31603,1183,3.1
5986,994,4.5
22913,1170,3.9
11044,1168,3.9
5727,1181,2.9
22262,129,4.7
23592,567,3.7
11644,996,5.0
6955,1015,3.7
12051,580,5.0
13529,479,5.0
11116,61,4.9
27251,77,3.4
25243,160,3.4
26792,264,2.2
7989,496,4.2
9945,741,3.9
29856,30,4.7
3421,841,3.8
26318,506,3.6
29802,530,3.4
14207,382,3.1
31813,577,3.2
4979,387,3.9
36724,642,5.0
21650,271,4.4
22838,147,4.6
35794,461,4.1
34208,886,5.0
4585,805,3.7
18899,334,3.2
34727,1129,3.8
36390,442,4.7
7594,1085,3.7
16766,592,3.2
34466,167,2.6
2631,40,4.0
31997,691,4.9
26153,730,3.5
38744,554,2.6
31586,484,3.9
42221,945,3.9
9790,820,2.3
27376,1006,4.1
21886,1159,5.0
36590,86,3.7
12611,398,3.3
35130,28,3.6
12272,318,4.3
13164,410,4.0
1334,255,5.0
40572,922,3.8
32714,875,3.4
17297,973,3.7
17684,244,3.8
5022,83,4.3
30105,1090,3.2
33284,545,3.9
23902,789,4.2
29912,1020,4.3
13809,859,4.1
7627,389,3.3
41156,289,4.1
33436,580,4.7
43198,710,4.7
14247,574,3.8
5590,352,3.9
21744,497,4.1
19081,291,3.0
25684,1042,4.2
25819,532,4.0
20593,406,3.4
21499,265,4.3
8956,1150,4.3
1063,334,4.4
42601,566,5.0
38258,128,3.3
6820,891,5.0
21121,313,3.9
30066,926,4.7
16305,453,4.2
26049,55,4.4
6118,49,5.0
28882,771,3.4
42959,145,3.8
34639,611,2.9
24566,712,3.3
29978,367,3.8
13749,934,4.0
15599,1160,3.9
39151,1189,3.8
26893,1061,3.5
14490,1054,4.8
36540,598,4.7
40683,279,3.6
28543,1029,4.6
23418,836,3.3
13444,859,4.0
41015,104,3.9
16350,26,4.0
3621,488,3.4
25712,946,3.5
34917,1097,4.2
12550,764,3.2
4474,1085,4.1
36298,858,3.9
21139,680,4.2
5377,694,4.2
37699,214,4.2
40349,823,4.7
14407,90,4.0
199,1101,3.4
7464,1108,4.4
27001,91,3.9
36888,996,5.0
5502,967,2.8
7125,497,3.0
32728,338,4.0
14550,1166,4.4
14403,136,3.5
34228,322,4.9
14605,107,4.0
40240,482,3.4
42575,559,3.0
42214,886,3.6
39821,1050,4.7
476,454,3.5
1,292,3.6
15060,1064,4.3
11754,445,3.5
9009,23,4.9
35035,770,3.9
27404,1138,5.0
37935,283,3.4
4851,179,4.5
18523,1053,5.0
17801,212,5.0
36763,1088,3.8
14654,374,4.3
34068,725,4.7
9442,212,4.0
40992,967,4.3
10310,584,3.7
33529,301,3.7
22968,653,2.8
12431,62,3.9
6463,199,4.2
34250,895,4.4
10441,134,4.8
5582,790,4.8
20538,49,4.6
14173,796,4.6
42421,460,3.6
14356,474,4.2
27658,621,4.3
6673,938,2.7
30173,397,3.8
16667,397,3.0
30663,2,5.0
30133,491,3.7
1823,910,5.0
17435,312,4.8
16709,1065,4.2
34385,949,2.8
15604,607,3.6
33718,151,4.1
25128,478,3.2
10445,500,4.5
26865,149,4.5
13093,373,4.1
2475,808,3.4
20627,814,2.9
42052,825,4.7
24736,511,3.6
13829,358,4.5
26808,574,3.0
11898,50,3.6
8199,828,4.2
33376,1157,4.0
41236,788,4.5
39470,535,3.2
27175,792,3.5
1069,146,5.0
16172,276,3.6
30397,80,2.0
23988,83,4.6
16871,221,3.1
37954,1157,4.2
27632,559,3.4
35542,60,4.0
21401,1056,4.4
6249,28,4.2
18027,733,4.2
21732,869,4.5
13738,129,4.4
38481,647,4.0
34212,247,3.6
20208,1150,3.8
38684,736,3.7
12347,130,2.8
11196,77,3.7
43186,559,4.2
5432,664,2.9
405,580,2.8
26817,251,4.7
9228,568,4.4
28474,337,4.5
35079,49,3.5
15656,359,5.0
10198,188,2.7
1704,106,2.5
36119,503,4.8
30843,366,4.7
14750,530,4.7
23256,124,3.3
1785,454,4.0
37426,158,3.9
22528,349,2.8
8283,737,4.7
32789,400,4.6
38380,198,3.4
28584,790,2.7
36156,1026,4.2
20647,298,5.0
15689,620,2.3
20889,1175,5.0
24847,976,3.7
41177,464,3.4
40775,204,4.9
21280,532,3.9
41833,349,3.5
19255,487,3.9
26800,573,4.4
29175,503,2.4
10257,367,4.1
3245,785,4.0
22893,714,4.5
2860,948,3.4
24037,1174,5.0
39858,139,4.7
12201,823,3.7
14093,611,2.9
22264,746,4.7
20641,32,3.6
10158,316,3.6
5920,98,4.6
3900,745,3.1
16844,651,4.1
40514,120,3.7
17794,829,3.6
2116,1120,3.7
22539,646,5.0
19794,56,5.0
14465,1014,4.2
36732,838,4.0
40331,481,3.7
30616,52,3.7
31443,273,3.3
4885,253,4.6
16837,1127,4.0
23740,724,3.0
1894,502,4.6
38189,673,3.5
31327,304,3.8
1185,1083,5.0
21811,565,3.9
11064,852,4.5
33113,744,4.2
34222,650,5.0
121,424,5.0
4124,460,3.7
38907,821,3.4
5001,514,2.6
23580,1060,3.7
36511,154,4.9
10762,632,4.3
35857,83,3.3
458,841,3.2
30291,693,2.5
19433,11,3.6
24116,310,2.9
357,607,4.4
3601,1124,3.3
32401,1153,3.5
4784,683,3.7
3761,204,3.8
27438,440,3.7
7102,1071,4.4
35491,7,4.2
11550,798,5.0
31611,1076,4.5
28243,324,3.2
31774,588,3.5
18869,974,4.2
13128,124,3.5
25287,532,4.0
9402,1096,4.7
25925,308,4.0
2655,757,4.8
11984,1120,3.9
877,1087,4.3
37532,245,3.6
9951,580,3.0
30948,323,4.5
33941,808,3.5
1042,1136,4.0
42774,237,3.4
10878,865,2.4
15056,277,4.6
31277,334,5.0
27653,167,3.3
19503,948,3.7
2718,415,5.0
4062,299,4.0
12786,1075,3.6
20197,105,5.0
10202,196,5.0
29679,908,3.4
33884,742,4.0
39812,499,3.4
33770,1134,4.1
37629,713,5.0
30469,1052,3.0
29661,613,4.5
4486,694,3.7
22767,880,5.0
25382,906,3.6
17766,432,4.4
1140,1088,4.0
37717,112,5.0
7952,70,5.0
30273,862,3.3
36009,1107,3.3
23799,1190,4.9
14533,205,3.5
41731,345,3.4
36332,263,3.8
39636,650,3.8
3385,656,3.2
3141,1153,4.5
11777,1063,4.1
16083,788,2.6
19974,1158,3.8
7195,892,4.7
5462,1148,3.3
5667,555,4.3
28836,29,3.9
15503,913,3.1
32320,328,5.0
20916,86,4.9
32918,308,3.5
28089,415,3.6
41453,805,3.4
2100,967,4.3
30545,605,3.8
31450,460,5.0
42232,879,3.5
11973,1060,3.7
23534,814,5.0
9032,1169,3.5
29867,229,4.7
34311,1197,3.7
16523,376,4.3
35406,990,4.1
21692,8,3.5
26340,895,4.4
30040,988,2.9
42356,840,3.5
38981,495,4.0
24039,265,3.5
326,506,4.4
24759,891,3.8
14042,943,4.6
29186,898,4.9
21492,633,3.5
39509,525,4.3
20121,919,4.6
22704,1161,3.9
34632,524,4.2
32083,844,4.8
2062,988,3.9
34785,1116,4.8
40843,149,3.9
25454,593,3.3
39297,445,4.2
17244,40,5.0
21518,1008,4.2
8507,628,2.7
17817,226,2.5
5102,70,4.5
33475,580,4.5
36690,443,4.5
3715,581,3.1
16481,181,4.5
1740,84,4.7
11120,564,3.7
16667,715,4.0
777,1003,2.8
28117,403,5.0
33564,687,4.4
6075,410,5.0
42853,52,3.3
21594,101,4.7
40790,202,4.2
17771,531,4.9
42916,579,4.7
34828,194,3.8
7036,947,4.0
239,751,5.0
37181,36,5.0
3029,641,3.4
18149,1195,3.4
40731,610,4.8
31009,1153,4.1
36927,999,2.7
7044,415,5.0
28162,1111,1.9
11008,823,3.7
14827,778,4.0
7031,904,4.4
34867,438,5.0
16353,129,4.6
29165,806,2.5
37294,382,3.9
11025,772,4.0
5258,1088,4.1
9368,809,3.1
12565,718,3.5
28368,253,5.0
39471,1030,2.9
31122,586,3.5
42887,541,3.6
241,1003,4.8
15031,977,4.2
24408,753,3.4
9393,901,5.0
21412,484,5.0
7312,752,2.9
35128,788,5.0
11563,664,3.7
7855,342,2.0
28848,358,5.0
13144,248,3.2
21389,1105,5.0
5771,1000,3.4
27456,1090,3.6
29019,453,3.6
1392,253,4.9
25958,901,3.7
28920,684,4.0
41081,184,4.0
10612,115,4.7
33374,556,3.0
4849,908,4.1
33560,1077,4.0
30841,15,5.0
3963,164,3.8
41604,605,4.3
17202,721,4.9
42087,402,4.2
4652,1177,3.3
38367,601,3.3
12451,736,3.2
25667,478,4.2
27575,616,4.5
8076,157,2.5
10813,142,3.7
6157,899,4.6
14467,242,3.6
1887,871,4.4
4626,987,3.4
14632,457,4.0
23255,298,3.7
31572,328,5.0
16743,157,3.5
5575,1033,5.0
43162,911,5.0
20592,220,4.3
23508,958,2.7
801,867,4.3
16021,311,4.0
26524,13,3.5
29906,578,3.7
23147,181,4.0
9883,507,4.5
9796,898,3.4
34900,296,4.6
11984,1054,3.4
11223,67,4.7
26672,32,2.8
10728,1190,4.5
14524,150,5.0
21988,564,4.9
33865,286,5.0
5669,287,3.7
26555,596,4.2
31701,31,4.3
38676,490,3.4
16364,1071,5.0
37421,508,3.4
25276,322,4.5
15197,1190,5.0
28113,415,3.4
11009,901,4.3
10778,1055,5.0
17630,244,5.0
39034,842,3.6
9484,539,5.0
24188,1161,3.7
12239,120,2.3
37761,70,4.2
37563,687,3.5
3993,493,3.2
8374,357,5.0
9156,32,3.9
33835,988,3.9
37062,79,3.6
4489,11,2.5
33196,719,3.8
11254,1178,4.4
19671,410,5.0
36265,1120,2.7
38306,127,2.8
18368,650,2.8
9609,941,4.7
16471,1180,3.5
24189,917,3.9
35052,491,3.8
10033,692,2.6
25499,469,2.3
24106,563,4.7
13362,387,3.2
38844,376,3.5
41237,1019,5.0
33409,364,3.7
37678,439,3.4
16675,898,3.6
21699,1108,4.6
19824,614,5.0
18007,29,3.8
13593,934,4.4
18080,1150,4.1
31850,929,3.2
36135,850,3.8
34537,435,4.5
31914,712,5.0
18228,1050,3.3
3567,66,3.5
16040,514,4.0
38631,1096,3.2
42342,240,4.3
38722,940,4.3
31071,926,5.0
27819,214,5.0
12598,1083,3.4
36297,243,4.1
41595,24,2.1
20484,895,4.9
40583,1011,5.0
26877,637,3.7
7755,850,3.8
22680,500,3.7
22758,933,3.6
29532,226,4.3
28751,388,4.3
18295,221,4.7
41041,635,4.4
20288,191,3.3
3210,1088,4.0
31056,836,4.5
15933,334,4.4
42705,251,4.5
13488,416,3.6
4248,242,4.8
37969,955,4.0
27817,50,4.7
32452,752,4.1
3140,74,4.1
8028,529,3.2
35000,1100,3.8
23169,491,5.0
857,976,3.1
40650,57,4.6
15417,832,3.9
19029,688,2.9
8252,412,3.0
4914,921,3.3
22640,496,4.4
10370,96,4.2
8317,220,3.8
32399,148,4.9
17873,106,2.4
26004,769,3.9
40615,43,5.0
12981,1082,4.3
10656,910,3.2
35065,709,3.4
4625,212,4.3
1626,361,5.0
3078,1032,4.1
23296,81,3.7
6874,137,4.5
27475,862,2.7
27283,555,4.1
9002,511,1.7
13218,266,3.6
15239,35,3.5
40756,691,4.9
1896,427,5.0
11622,109,4.3
7717,1076,4.7
6253,1189,5.0
24025,976,4.1
481,1189,3.5
35396,80,2.2
34250,203,5.0
2641,765,1.4
29458,102,4.0
1040,90,3.5
25973,97,5.0
22933,962,3.3
36105,259,3.5
2330,35,4.5
25014,859,3.6
23971,136,3.7
19941,695,4.7
29279,547,3.0
13928,1113,4.2
22872,261,4.9
28960,1150,2.8
5588,220,4.2
35681,97,4.0
4527,1062,4.1
19898,980,4.7
25128,328,4.9
34379,1164,3.3
27851,334,3.8
19658,599,5.0
2560,717,2.9
26869,40,4.8
17496,376,3.2
8087,1142,3.8
5064,1199,3.8
2303,715,4.3
12502,781,5.0
3874,729,4.8
1032,1054,4.5
15274,46,4.7
10132,726,4.2
39370,665,4.0
16097,1066,2.2
26002,206,4.9
28831,233,3.6
25777,563,3.3
40357,553,4.6
13785,249,3.4
9464,366,5.0
31743,1099,2.6
12383,496,3.7
34504,559,3.9
30442,691,3.6
12974,952,4.2
9301,235,3.2
33372,146,5.0
4746,621,4.7
24239,1187,4.2
1443,307,4.7
21228,463,3.7
3395,640,4.2
33686,4,4.1
40758,305,3.4
8202,754,4.4
10572,938,2.1
19457,522,5.0
40471,484,3.3
8903,507,4.5
12513,73,5.0
15317,539,5.0
9269,169,4.2
1693,837,4.7
35474,80,4.1
21142,527,5.0
13376,517,4.7
31302,310,5.0
1611,564,3.0
27145,719,4.3
6664,122,4.4
17055,811,3.8
26544,823,4.3
20610,1187,4.0
32779,203,4.1
29021,840,4.3
15086,514,3.6
7232,961,4.6
32566,865,3.3
18462,333,5.0
14127,79,3.9
22939,34,3.2
11483,204,4.7
23304,1099,4.1
43159,532,5.0
12287,1111,3.9
32880,6,2.6
33929,822,5.0
38518,250,3.9
26244,679,4.4
20286,570,3.2
29757,121,4.4
26790,461,4.6
39356,14,4.0
27562,546,3.3
115,803,3.7
23295,578,4.8
19607,4,5.0
17025,949,4.4
4618,431,3.3
18854,1076,3.4
42469,476,3.2
29285,229,4.1
40157,280,4.5
2731,916,4.1
34604,791,4.2
24325,805,3.0
12794,584,4.0
33044,814,4.4
28913,376,4.4
34843,437,5.0
10541,1009,3.7
26024,182,3.5
14790,68,4.3
13743,411,4.5
38638,358,5.0
32665,379,4.4
36978,544,3.8
11995,24,4.0
25221,699,4.9
15699,432,1.7
34884,400,3.3
4234,883,3.5
38562,980,3.7
30725,103,4.4
42951,751,3.3
3862,427,4.9
13125,239,2.4
26923,286,4.5
17782,1187,4.4
35494,1156,3.6
23897,173,3.2
14496,217,3.3
25340,979,5.0
5249,336,3.3
27157,456,3.2
39572,938,4.5
40616,651,4.9
32065,1012,4.8
31715,678,4.8
29514,1196,3.7
39359,470,2.7
9157,1143,3.9
42115,250,3.3
41679,7,2.8
32151,689,4.4
11757,925,4.9
14002,106,3.1
25083,475,4.7
9484,1086,2.5
3968,748,4.3
15081,559,4.2
10187,1045,3.6
35686,581,2.8
2454,802,4.7
40140,925,1.9
9591,1178,4.5
11950,514,4.2
39930,785,4.0
40910,79,4.7
10383,599,4.4
18440,651,2.8
8630,111,3.6
41662,630,4.6
35552,131,4.1
7143,68,3.9
21561,984,4.6
437,604,3.3
37329,902,5.0
7028,833,4.9
31133,741,2.9
4212,331,5.0
37534,794,3.0
40805,457,4.1
29214,431,4.9
42068,29,4.8
38367,475,3.6
26574,1031,3.7
37138,1076,4.3
42650,176,3.4
37018,646,4.2
29614,864,3.3
22202,879,5.0
37666,669,4.1
24887,481,4.3
39367,70,3.3
43184,1197,4.6
33225,1132,4.3
32862,118,4.8
18901,896,4.1
21483,165,5.0
13523,1100,3.8
29761,970,3.4
9215,385,5.0
13340,1113,3.9
625,924,4.9
34531,1033,3.3
20505,118,3.3
37512,69,3.6
25594,74,3.3
17164,532,3.2
26993,654,4.0
2303,1029,4.5
37270,327,5.0
40676,39,4.8
3574,384,4.6
38215,1092,4.2
3891,181,4.3
13026,764,4.4
16332,399,4.1
17840,1132,3.9
36446,1151,3.6
18571,1123,4.7
8892,583,4.8
7169,1123,3.9
24951,496,4.0
22445,1174,2.7
16775,627,4.1
29598,64,2.6
40578,257,4.5
9132,1109,3.5
3985,346,4.0
24345,139,4.6
36525,76,2.9
19551,172,4.0
6523,69,4.1
34722,822,4.3
22322,323,4.7
38705,589,4.3
41488,1114,4.1
40966,268,3.9
39092,250,4.9
32059,594,4.2
32861,654,4.1
35543,188,3.1
17289,716,4.8
9906,366,2.8
1608,628,4.0
10991,694,3.6
1137,694,3.1
19022,707,3.0
22803,1162,3.1
27067,1133,2.9
33549,612,3.7
12857,1150,3.3
35535,1153,5.0
4230,796,3.3
16448,322,3.6
27165,589,3.5
27051,714,4.9
3647,434,5.0
40689,775,4.6
25953,314,2.6
39302,1054,5.0
10321,355,3.3
25257,43,4.3
33,442,5.0
35087,88,4.9
40478,465,4.2
20708,258,3.5
32443,867,3.5
40202,1163,3.3
18267,1082,4.9
3242,806,4.4
26888,1033,2.7
31584,525,5.0
38971,770,4.6
18077,836,3.9
30312,351,5.0
42811,668,2.2
16335,378,3.0
43222,650,3.9
15140,507,4.5
14657,406,4.6
9221,116,4.3
34611,351,4.9
8147,766,4.0
3161,493,4.0
18884,667,3.7
30195,362,3.5
20212,355,4.3
11239,614,3.1
20842,325,2.9
42699,832,2.2
22337,797,3.9
1115,1123,4.4
7419,1155,2.4
15959,1172,3.4
29605,847,5.0
18748,728,4.3
26340,162,5.0
23377,1074,2.8
13363,492,4.1
3442,427,5.0
4070,428,5.0
26051,598,5.0
25323,650,3.0
10608,704,3.4
458,286,4.5
804,28,4.8
17436,913,2.8
22842,532,4.1
